2019,01,21,03,49.0,-44.5,3.3984400000000003,2.7443961967109485,12.5375,8.842424242424242,237.141,238.2723450279583
2019,01,21,03,49.0,-45.0,3.5468800000000003,2.797808298208419,12.3656,8.886206896551723,238.203,248.0286044670249
2019,01,21,06,49.0,-45.0,3.5390599999999997,2.874195573492661,11.8556,9.131034482758619,239.26,249.42818602059572
2019,01,21,06,49.0,-45.0,3.5390599999999997,2.8429881397065087,11.8556,8.973333333333334,239.26,248.91480692088038
2019,01,21,06,49.0,-45.0,3.5390599999999997,2.9680334471391467,11.8556,9.157894736842103,239.26,247.61604257603094
2019,01,21,06,49.0,-45.0,3.5390599999999997,2.9378481981704243,11.8556,9.47272727272727,239.26,252.8883107937632
2019,01,21,06,49.0,-45.0,3.5390599999999997,2.759351897868573,11.8556,9.233898305084749,239.26,254.4586635432093
2019,01,21,06,49.0,-45.0,3.5390599999999997,2.7230637975139023,11.8556,9.45862068965517,239.26,247.91667883877489
2019,01,21,06,49.0,-45.0,3.5390599999999997,2.81986803664412,11.8556,9.448275862068966,239.26,258.12891471282205
2019,01,21,06,49.0,-45.0,3.5390599999999997,2.9429848513065715,11.8556,9.521311475409838,239.26,250.29110550478896
2019,01,21,06,49.0,-45.0,3.5390599999999997,3.1045416768391028,11.8556,9.754385964912279,239.26,245.92267271739516
2019,01,21,09,49.0,-45.0,3.4296900000000003,3.207293109851425,11.4338,9.473684210526317,242.041,245.23809134618136
2019,01,21,09,49.0,-45.0,3.4296900000000003,3.3033075374750442,11.4338,10.423529411764708,242.041,241.90329005820567
2019,01,21,09,49.0,-45.0,3.4296900000000003,3.2476727591356678,11.4338,10.277777777777775,242.041,236.68136456128133
2019,01,21,09,49.0,-45.0,3.4296900000000003,3.0637113131828437,11.4338,10.162264150943397,242.041,244.4720197688372
2019,01,21,09,49.0,-45.0,3.4296900000000003,3.0438081557433034,11.4338,9.781132075471698,242.041,248.19563911900553
2019,01,21,09,49.0,-45.0,3.4296900000000003,3.119464665562814,11.4338,9.876363636363637,242.041,244.05605626334926
2019,01,21,09,49.0,-45.0,3.4296900000000003,3.2603911534936265,11.4338,10.076923076923077,242.041,262.5879273005281
2019,01,21,09,49.0,-45.0,3.4296900000000003,3.3285176939824703,11.4338,9.726923076923075,242.041,259.5748363339151
2019,01,21,09,49.0,-45.0,3.4296900000000003,3.213059373365613,11.4338,9.8,242.041,257.6328598565952
2019,01,21,12,49.0,-45.0,3.2890599999999997,3.2383099370774637,11.1313,9.674074074074074,241.604,264.1413854873526
2019,01,21,12,49.0,-45.0,3.2890599999999997,3.5963501295526767,11.1313,9.954716981132076,241.604,252.9482613089447
2019,01,21,12,49.0,-45.0,3.2890599999999997,3.2818991840923486,11.1313,9.414285714285716,241.604,255.18343423172402
2019,01,21,12,49.0,-45.0,3.2890599999999997,3.051878602302432,11.1313,9.62857142857143,241.604,254.04156103046668
2019,01,21,12,49.0,-45.0,3.2890599999999997,2.8818559892390665,11.1313,9.430000000000003,241.604,255.94405399927106
2019,01,21,12,49.0,-45.0,3.2890599999999997,2.622631101612231,11.1313,9.39344262295082,241.604,265.2437924996001
2019,01,21,12,49.0,-45.0,3.2890599999999997,3.049942971124215,11.1313,9.266666666666666,241.604,265.9018139923048
2019,01,21,12,49.0,-45.0,3.2890599999999997,2.7960421868885184,11.1313,9.10508474576271,241.604,265.9628813686337
2019,01,21,12,49.0,-45.0,3.2890599999999997,3.0509656590098038,11.1313,9.678571428571429,241.604,258.3056825560342
2019,01,21,21,46.5,-43.0,2.75,2.2829871765377656,10.8088,9.372413793103446,243.34400000000002,256.3748687608563
2019,01,21,21,46.5,-43.0,2.75,2.3714405607450733,10.8088,9.461016949152544,243.34400000000002,271.1926466849802
2019,01,22,00,46.5,-43.0,2.60938,2.435785900400193,10.7463,9.413559322033896,243.422,278.00978614354017
2019,01,22,00,46.5,-43.0,2.60938,2.3608849039615425,10.7463,9.006153846153845,243.422,266.4123285868585
2019,01,22,00,46.5,-43.0,2.60938,2.4715866774950297,10.7463,8.794117647058822,243.422,267.736872173734
2019,01,22,00,46.5,-43.0,2.60938,2.2357099815358894,10.7463,8.723529411764707,243.422,285.63409602447535
2019,01,22,00,46.5,-43.0,2.60938,2.276496618535454,10.7463,8.659459459459459,243.422,264.7938676281201
2019,01,22,00,46.5,-43.0,2.60938,2.6448835436950744,10.7463,9.24,243.422,276.768822882156
2019,01,22,00,46.5,-43.0,2.60938,2.2731122125953926,10.7463,8.520588235294117,243.422,293.4120474974024
2019,01,22,03,46.5,-43.0,2.45312,2.507408878611264,10.7619,8.996774193548386,243.30900000000003,291.9606571319181
2019,01,22,03,46.5,-43.0,2.45312,2.076245031926917,10.7619,7.835616438356165,243.30900000000003,298.59389475734383
2019,01,22,03,46.5,-43.0,2.45312,2.0947864136947856,10.7619,8.405263157894737,243.30900000000003,281.57019731253416
2019,01,22,03,46.5,-43.0,2.45312,2.2275905227349533,10.7619,8.808333333333334,243.30900000000003,258.43907249815317
2019,01,22,03,46.5,-43.0,2.45312,2.1158299201955635,10.7619,8.31641791044776,243.30900000000003,282.9831654462209
2019,01,22,03,46.5,-43.0,2.45312,2.175030614727475,10.7619,8.372602739726027,243.30900000000003,288.81030786055067
2019,01,22,03,46.5,-43.0,2.45312,1.961438694332546,10.7619,6.724271844660198,243.30900000000003,347.5885524540393
2019,01,22,03,46.5,-43.0,2.45312,2.164541838364398,10.7619,8.158024691358026,243.30900000000003,255.3315189775132
2019,01,22,06,46.5,-43.0,2.2734400000000003,2.0188975539041425,10.715,8.759420289855072,243.549,210.3641892069729
2019,01,22,06,46.5,-43.0,2.2734400000000003,1.8970821723322773,10.715,8.045569620253163,243.549,269.11105658115935
2019,01,22,06,46.5,-43.0,2.2734400000000003,2.310212802996356,10.715,8.112676056338028,243.549,212.9700236832914
2019,01,22,06,46.5,-43.0,2.2734400000000003,2.1687584263483943,10.715,7.759036144578313,243.549,298.97542087732177
2019,01,22,06,46.5,-43.0,2.2734400000000003,2.300089045382019,10.715,8.561194029850746,243.549,279.62921017178263
2019,01,22,06,46.5,-43.0,2.2734400000000003,2.1648234596522697,10.715,8.627027027027026,243.549,289.63033228722884
2019,01,22,06,46.5,-43.0,2.2734400000000003,2.222096475426504,10.715,8.28108108108108,243.549,316.0537773693595
2019,01,22,06,46.5,-43.0,2.2734400000000003,2.5220242737191496,10.715,7.938271604938271,243.549,317.66474063850194
2019,01,22,06,46.5,-43.0,2.2734400000000003,2.590568949427148,10.715,7.643373493975902,243.549,300.4955605032956
2019,01,22,09,46.5,-43.0,2.1484400000000003,2.372383015816566,10.5431,8.095890410958905,244.99200000000002,305.1139057524892
2019,01,22,09,46.5,-43.0,2.1484400000000003,2.24163937362628,10.5431,8.425806451612905,244.99200000000002,302.87312825341115
2019,01,22,09,46.5,-43.0,2.1484400000000003,2.1970829316879468,10.5431,8.27536231884058,244.99200000000002,283.1206591812225
2019,01,22,09,46.5,-43.0,2.1484400000000003,2.247549812920399,10.5431,7.9638888888888895,244.99200000000002,295.3134894750668
2019,01,22,09,46.5,-43.0,2.1484400000000003,2.350454993522289,10.5431,8.386111111111111,244.99200000000002,290.93324597669186
2019,01,22,09,46.5,-43.0,2.1484400000000003,2.272633133518092,10.5431,7.90958904109589,244.99200000000002,290.633723316956
2019,01,22,09,46.5,-43.0,2.1484400000000003,2.1779521812541467,10.5431,7.794736842105262,244.99200000000002,320.47780138013803
2019,01,22,09,46.5,-43.0,2.1484400000000003,2.1843823096301866,10.5431,7.973684210526318,244.99200000000002,304.13074263711485
2019,01,22,09,46.5,-43.0,2.1484400000000003,2.3216015836225026,10.5431,7.946153846153848,244.99200000000002,286.0006294781082
2019,01,22,12,46.5,-43.0,2.1171900000000003,2.5137944211118697,10.35,7.3290322580645135,244.252,286.93410149404406
